yy1,myEd,sumNormW,sumLWall
1024,1,82.44835682095066,8.881407661773125
3559,2,82.50266496046828,8.916105208730745
134,2,82.50448363154862,8.917270105212827
1204,2,82.53555357824914,8.937197602596074
573,3,82.59667035180995,8.976407389759693
1766,2,82.65336092080682,9.012987894137543
3760,2,82.7062321455392,9.04719308630634
3948,3,82.71048492014127,9.04995055249458
2948,3,82.7331059677377,9.064663652605667
4107,3,82.7772393055434,9.093428252888785
3491,2,82.8245301612005,9.124314630153782
1472,3,82.85396033611468,9.143612704388596
1510,2,82.93627922311278,9.197746695339433
4069,2,83.0187086969972,9.252101718076185
674,3,83.02090801252561,9.253555931197234
1645,3,83.04462575018185,9.269238376419748
4354,1,83.0908961863913,9.299847498233959
2006,3,83.10299981646672,9.307862471881366
1995,3,83.15662599000004,9.343586058175044
2269,2,83.2189266903612,9.38510227468871
2374,3,83.26351711998443,9.41483669953177
3438,2,83.37243971082529,9.487886458942755
1652,2,83.43261908780832,9.528625178128
1889,2,83.48047319285067,9.561168767325317
3414,3,83.48603723784524,9.564952893493887
2755,2,83.54705296564168,9.606532235494003
2188,3,83.54832346501726,9.607409450433323
3537,3,83.5492361705121,9.608041046611149
1006,2,83.59742421483612,9.641496669371916
1218,3,83.6516820839374,9.679231077447332
4301,2,83.65937214800279,9.684604665862539
2073,3,83.67769514098234,9.697412350138482
3545,3,83.67838306071883,9.697893202737298
783,2,83.74225158856287,9.742551361752426
2632,2,83.77254122894345,9.763786347436781
3933,2,83.83044933979676,9.804693619706502
793,2,83.8397004500462,9.811235468818458
3643,2,83.88227972080088,9.841400373738221
3725,3,83.95213474610286,9.890919964958771
3934,2,83.99292837946403,9.920205182793477
3754,3,84.06278340476601,9.970373179016837
2610,3,84.11449703960082,10.007602398085906
128,3,84.16620754019236,10.044945658693806
2005,2,84.20680521902312,10.074309298717024
3904,2,84.21507908758045,10.080332737549307
637,2,84.2213605431561,10.084926310262915
4434,3,84.22531464196949,10.087834715108333
4186,2,84.29172327774596,10.136713659682558
2264,3,84.2937766426461,10.138227468117623
3529,2,84.32317772159081,10.15991600722017
4086,3,84.37837901647971,10.2006368067854
2546,3,84.44647414296378,10.250973246768499
34,3,84.45380016801089,10.256394137897805
2886,3,84.51847801303175,10.304309229643874
3685,3,84.53376678632719,10.315642153307907
533,2,84.5804280870657,10.35048295283588
1480,2,84.62592255339926,10.384514102361091
4077,2,84.68139716310132,10.426141433946375
106,3,84.68156693139879,10.426269177611852
708,3,84.68789581490783,10.431078202975225
4152,3,84.72781696559846,10.461426801201243
2001,2,84.75905287999865,10.485410211024346
1328,3,84.79477023247233,10.512970389544497
3069,3,84.85560953808034,10.560066853639203
1284,3,84.86193842158939,10.564968967932536
1849,2,84.95433936513834,10.63662237589488
1495,3,84.97469995999802,10.652511981763322
3282,2,85.02634747379773,10.692863736126803
1393,2,85.03088340639913,10.69642035225531
2114,2,85.09572105741017,10.747454831450701
3010,3,85.14781874079695,10.788510742846528
4405,3,85.19524476514549,10.825885550214382
4166,3,85.24030734256917,10.861399468994186
399,2,85.24799740663455,10.867515017316094
863,3,85.2778880002638,10.891334010238818
1812,3,85.33537957266222,10.937192978380962
1616,3,85.38475170588046,10.976833859217885
2644,2,85.38566235425431,10.977565018706432
3054,2,85.42097881735566,11.005970483820622
3865,3,85.42742960471566,11.011171292107885
1226,2,85.48353502437283,11.056521165170878
3306,2,85.52709422719597,11.091896503278559
4428,2,85.54631509425975,11.107549398844954
3205,2,85.60604582901173,11.156324981078543
1439,3,85.67301542630723,11.211400101619844
2247,1,85.71690835689053,11.247520304046088
2905,3,85.76913515081318,11.290919080858968
919,2,85.84456270286385,11.353732647816175
4006,3,85.87964744159376,11.38296585314923
937,2,85.92448648594547,11.420399100446641
1900,2,85.97419188335331,11.461908368949004
4140,3,86.02389728076116,11.503432125227944
1265,3,86.02918606726003,11.50786997037852
266,2,86.08788467717713,11.5573806165478
4184,2,86.13817146363422,11.599927314709403
4500,3,86.15056093813331,11.61046487416257
3533,3,86.15649398962842,11.61551300504874
3773,2,86.20091364408911,11.653455276266142
1051,3,86.25716795453846,11.701650674249912
2278,3,86.25963750954246,11.70377344245514
462,2,86.30645180171189,11.74479717610176
2336,3,86.31791621201886,11.754878595126437
4243,2,86.32000095577199,11.756713518215692
2853,3,86.34472773225383,11.778798313946222
2580,3,86.41746635953909,11.843789579048856
3558,3,86.4549215343219,11.87726047234811
2615,3,86.45507559529874,11.877398525305471
1008,3,86.52556516071463,11.940652950941024
1412,2,86.57226403745695,11.982638415103402
1836,2,86.6305351548787,12.035104120828457
2987,3,86.6377111650121,12.041616201474243
3242,2,86.67151293268651,12.072544120169791
1503,2,86.75083767708138,12.145441322343956
2533,3,86.76346426136567,12.157082565662321
1260,3,86.8187589836186,12.208256252646008
3058,3,86.82256404637513,12.211779629407053
3203,3,86.90137034924281,12.285151806114476
1500,3,86.95620256085064,12.336288372989934
1240,2,87.01298526453083,12.389464900758826
133,2,87.02126552673877,12.397238664531494
4240,2,87.08733609501442,12.459722435264215
2274,2,87.10336809215663,12.474902125543386
2051,3,87.15260306860334,12.521950592466736
2475,3,87.17584885322829,12.54432021071713
4391,2,87.23646504262776,12.603404324533138
4400,2,87.25050227451122,12.61715426172983
1021,2,87.28743253688013,12.653662940546193
2617,2,87.2891746193333,12.65539076845125
2404,3,87.29828395758969,12.664446056842522
2420,3,87.30964268743703,12.675851682974182
3873,3,87.36481502861486,12.731391529953989
2911,2,87.41378199056953,12.780702283783532
4459,3,87.44550745627754,12.812767506584244
2113,3,87.47808318917136,12.845706755016009
3859,2,87.53980856171898,12.908148690867593
317,2,87.54217653977116,12.91054735390291
3806,3,87.61613529494633,12.985863692433322
2332,3,87.68612943697086,13.057478888793492
4370,2,87.74764172086901,13.120618321553879
1502,3,87.7551376827592,13.12833765532969
4422,2,87.76949169757279,13.143155742022591
477,2,87.7808564696785,13.154967279394455
4013,3,87.78611063737486,13.160451950718949
2086,3,87.81640027775545,13.192183172109212
1159,3,87.85748977507232,13.235381652603811
2059,3,87.88514676319471,13.26452784444236
3126,2,87.92138231554128,13.30277319339667
2042,3,87.97352766776699,13.358033599854377
360,3,88.01564660026914,13.402829663952302
2447,3,88.09445290313683,13.486839953772819
2187,3,88.17331967424228,13.572688433786881
1934,2,88.28498400337875,13.695610291128945
99,3,88.29300520487392,13.704454862511497
2352,3,88.32255350877264,13.737166527284378
1054,2,88.36273103048178,13.78193088262622
2096,2,88.4160582630103,13.84134617467894
908,2,88.42482413289642,13.851159137978728
3577,3,88.4600817367793,13.890667729385866
3912,2,88.50655403339807,13.94290035581397
4311,3,88.51248831465199,13.949586095338425
466,2,88.55245753616458,13.994711654304961
195,3,88.60004660021438,14.048880176307518
2606,3,88.60190972269561,14.051001254773857
2725,2,88.6074737676902,14.057370755005197
2753,3,88.64468570509557,14.100052841907399
2698,3,88.67589180226308,14.135986597143843
1258,3,88.71002391061683,14.175427822893983
151,2,88.75719673871228,14.231027730473938
1641,2,88.82968368694532,14.317453564159107
3630,3,88.83656291304666,14.325767490813455
3239,3,88.83753385067828,14.326941425085607
1135,2,88.91685859507315,14.423013518615413
654,3,88.92242264006774,14.429752366579363
312,3,88.98023876743486,14.500358432834352
1638,3,89.0132294558425,14.54070807999252
1533,3,89.06744776077934,14.607286236597716
2866,2,89.09688524967676,14.643503283204156
1646,3,89.14132035728876,14.698233513324713
3086,3,89.19139759314227,14.75997435815956
505,3,89.19720124548027,14.767133428659823
1208,3,89.23548052418968,14.814466171226051
726,3,89.27541703314513,14.863936837098796
3443,3,89.2794287324029,14.868913745759436
3891,3,89.31934988309354,14.918694353367304
4172,3,89.3236026576956,14.924013403303494
162,3,89.3701044443871,14.982214074907422
4223,2,89.42643710269923,15.052908901359153
331,3,89.43723064380933,15.0665368204392
1971,3,89.44648175405877,15.078322337086444
4247,2,89.50474966911572,15.153580553298934
571,2,89.50997829175633,15.160402813343108
1733,3,89.54026793213691,15.199978962718133
3182,3,89.56810719925925,15.2364498992551
3330,3,89.62477865943235,15.31087609417521
196,3,89.72796093951358,15.446909046127683
1569,3,89.75692334815565,15.485431077884135
2773,2,89.79684724169947,15.538719881493268
3347,2,89.82424841476029,15.575452536670081
3401,3,89.86249047472093,15.62778402338012
377,3,89.87370763983104,15.643233418568325
1704,2,89.94169623535744,15.737426620032934
795,1,89.9907099968085,15.805376382318448
3187,2,90.04888438667172,15.886052061791881
3425,3,90.09826985943108,15.95479259334565
2756,3,90.12796064089638,15.99625995615079
1543,3,90.17803787674988,16.06624262938527
2419,3,90.18001097916773,16.069014764043388
3273,3,90.21030061954832,16.111627791584105
2593,3,90.21275639041713,16.11509081556107
2676,2,90.292081134812,16.227213459701986
1545,2,90.29515204502336,16.231598474928212
2932,3,90.29697071610369,16.234211311560074
304,3,90.34451917603778,16.302736800960435
3952,3,90.35818451705002,16.322467782475318
568,2,90.36718441845733,16.33550093160942
879,3,90.3765391068402,16.34906107562575
30,2,90.42082167207835,16.413258301299948
1636,3,90.42264034315868,16.415925128920446
3361,3,90.47603588739537,16.494534479109234
1194,3,90.47850251677002,16.498172975971272
2766,3,90.49060614684544,16.51630236042887
3351,3,90.49242481792577,16.519037903853086
3482,3,90.49371777182837,16.520982983659874
3783,2,90.51888816556968,16.559012709683405
4414,3,90.56850815713695,16.63400543679991
3637,3,90.56967439416623,16.63577221524824
4151,3,90.58100301650046,16.653000635348395
1960,3,90.58622761911607,16.66094633981065
1973,3,90.60249985802761,16.685853972042757
4369,3,90.62439918155246,16.719692067419928
2763,2,90.67297327588335,16.79487384122069
4367,3,90.70197060400974,16.839892136373212
3315,3,90.7040239689099,16.843080094041717
1878,3,90.71408467825604,16.85876992100418
993,2,90.72214873440161,16.871390189757236
198,3,90.72640150900368,16.878049615026875
4225,2,90.75579717789097,16.924162996823192
3963,3,90.77367661886679,16.95234301162577
3050,3,90.82149848985988,17.027746561030888
342,3,90.8486766608512,17.070943618037912
3610,3,90.86613813502666,17.098959687070188
1134,3,90.86629534611411,17.099212760301896
1041,3,90.97283993449548,17.27381008815014
1241,2,90.97477820083363,17.276988761611822
3887,2,91.0193521153181,17.350219629921206
2626,3,91.02229398800368,17.35515877210085
3284,3,91.13395831714016,17.542992859415044
1876,3,91.17520141566713,17.612375519833538
670,3,91.20946461092765,17.67008392609773
1360,2,91.21766274052024,17.683895277299307
2710,3,91.23734452498933,17.717460324396146
3238,3,91.24510721320074,17.73075666912308
468,3,91.24523176516888,17.730970077820075
3206,3,91.31189366103418,17.84532602589116
4130,3,91.32325239088152,17.8648574779247
2250,3,91.38386858028099,17.97031266921662
978,2,91.43080293771463,18.05257267591239
3101,3,91.46136600076203,18.106462420824823
2599,3,91.46912868897343,18.120198718134628
2054,3,91.49197396918895,18.160896401683544
3466,2,91.50025423139688,18.17573925497352
4342,3,91.50521408149605,18.1846307896679
1518,3,91.54291525753368,18.252777054052316
3511,3,91.62155935554426,18.395477461505877
112,3,91.67811757289967,18.498501083683163
2233,3,91.70802349302278,18.553075030110755
553,3,91.76679194938701,18.661402704852918
444,3,91.78237719396772,18.690348247014356
3762,3,91.82171215567801,18.763632726884044
1923,3,91.83537749669026,18.789172361835554
1863,3,91.87384487976206,18.86109377935588
921,3,91.90841154874984,18.927034314676867
3327,3,91.91752088700623,18.944439316499693
1203,3,91.96408296716707,19.033618032446498
3877,3,91.99437260754766,19.091929690068625
80,3,92.02572905787265,19.152298711921702
2550,3,92.02998183247472,19.16053380865453
2220,2,92.03377280191374,19.167883189227773
415,3,92.10394145914861,19.304026451109273
4382,2,92.16051363109237,19.414361961861868
2417,3,92.17151959661516,19.436035363980046
628,3,92.20492691856305,19.501927630082466
1755,3,92.22909993692329,19.54960624858343
4265,3,92.25008386090911,19.591003545086465
4155,3,92.26175050795652,19.61451850196793
346,2,92.26860136126686,19.628342599918124
3262,2,92.3200027078162,19.732232364166656
3668,3,92.32033244878964,19.73290177421302
1575,3,92.33039315813579,19.753582605229848
2498,3,92.35229248166064,19.79873979568093
1416,2,92.36633484322317,19.82789701271859
3366,3,92.42351427263942,19.947359078183176
343,3,92.42931792497741,19.95949401186936
372,3,92.44654480132326,19.995703759747734
2218,2,92.51365171868045,20.136779164498993
2230,3,92.52456136609072,20.159818966630286
16,2,92.57272334309773,20.26165014885176
970,3,92.59958258120257,20.318596501395632
341,1,92.67890732559744,20.487080184451063
1538,2,92.68447137059201,20.49890257044765
3669,3,92.68586143558878,20.501860034208754
2671,3,92.72578258627942,20.588016222770637
2510,3,92.7638943415057,20.671038874988696
3390,3,92.76782662398593,20.679642280370313
1647,3,92.77138465369927,20.687458709766695
2844,3,92.79605490902287,20.74165800582014
755,3,92.82505632558707,20.805664197424097
3835,2,92.85272202504366,20.8670760212313
211,3,92.85715780097857,20.877074114566543
581,3,92.879778848575,20.92821689125282
1780,3,92.88854471846112,20.94820514085561
4233,3,92.9184221186459,21.01647510896394
580,3,92.94958528649296,21.0886222208533
410,3,92.95295471093904,21.09649483521028
4203,3,92.96511989155685,21.12492159088163
2109,3,93.01171935881794,21.233853935689865
1914,2,93.05164050950859,21.327268217502414
3766,3,93.05430982032475,21.333520480869275
2074,3,93.06693589814645,21.363984024068266
2309,3,93.07426192319356,21.38184691565095
459,3,93.18592625233003,21.6556345483353
4389,2,93.2496426284384,21.812340997997133
3810,1,93.27248790865391,21.869166699303914
3882,3,93.2751439707775,21.875781194668782
536,3,93.34639271952358,22.054327380836053
3712,2,93.35195676451815,22.068327646568182
4047,3,93.35828564802719,22.084355362611547
1908,1,93.43369105949179,22.27713851156779
236,3,93.49631358069664,22.43813220836002
3617,3,93.5054620707588,22.461777148877896
2719,3,93.51457140901519,22.485492990148792
2289,3,93.54866251931702,22.574723358657458
3513,3,93.55956579718185,22.603560857467716
277,3,93.5599249910842,22.604515778685457
3271,3,93.58485031707355,22.670854271425274
2963,3,93.6370771109962,22.810068592361578
3667,3,93.64557076155873,22.832838634428672
1662,1,93.64577887836026,22.833397414523603
2953,2,93.70269523380674,22.986464409480142
790,2,93.767702458217,23.162448363773127
1739,3,93.76784115615578,23.162823995111562
3463,3,93.78270188737142,23.203318177230933
3148,3,93.79230072502506,23.229477617471513
2926,3,93.84039491557951,23.360930255336427
111,2,93.89262170950217,23.504589744263463
2438,3,93.8927526878127,23.504952489398352
1851,2,93.94141403306257,23.640695678563265
3741,3,93.94963249373748,23.66374919513704
872,2,94.00403839336494,23.817609452747604
4215,3,94.03850027504348,23.916025857908384
2265,3,94.038708391845,23.916620951495762
2456,3,94.04004074863475,23.920448076407357
4430,3,94.04429352323682,23.93270641482392
1033,2,94.11232105227398,24.129090477084578
2832,3,94.11452036780238,24.135481100732175
1694,3,94.11698699717704,24.142650686035633
4309,3,94.1388863207019,24.206321703996437
2228,2,94.17880747139253,24.32272844726838
2159,3,94.1790190060099,24.323346846695284
2827,3,94.20571886035509,24.4016500756862
230,3,94.21263860488138,24.42198521605783
4129,3,94.23932875848587,24.50047609149763
2696,3,94.28955228310019,24.648953700705473
3339,3,94.39609687148156,24.964225234279265
597,3,94.40385955969298,24.987355915908346
668,3,94.4532197013541,25.135275293088853
2718,3,94.45707334533446,25.146869551716343
3431,3,94.45918161316251,25.153331315743653
490,3,94.51081783639441,25.31219833783012
3945,3,94.51903629706932,25.337650085532736
2120,3,94.53762720722484,25.395341339727374
1905,3,94.54118523693819,25.406476230703074
4365,3,94.57107583056744,25.50043594623731
3487,3,94.6056834604222,25.609362241863593
4486,2,94.64176898891785,25.722982113354792
3136,3,94.66565154769816,25.798382416820758
2809,3,94.70220842138039,25.914481370052805
3393,3,94.81387275051686,26.26983772691242
3260,3,94.83141730681469,26.325966324168682
3619,3,94.83392990823639,26.334031736553854
3634,3,94.88934535127406,26.514022963827067
1059,2,94.92014077499871,26.614332887480707
256,3,94.99409953017388,26.855344838108685
864,3,94.99631086957945,26.862556188452864
849,3,95.03586477893761,26.992588934243123
2752,3,95.06874679700091,27.102045429055437
758,3,95.10283790730274,27.21581069868352
2692,3,95.15693228328695,27.396644591330983
2754,3,95.15882947656749,27.403014960097156
311,3,95.17106062117826,27.444128537420287
655,3,95.17531339578031,27.458574867391555
3469,3,95.18204204996034,27.481497689888627
3493,3,95.19304801548313,27.51906227994636
1610,3,95.21941954972353,27.609480512499474
1782,3,95.27265408147588,27.79488740763541
2590,3,95.32918693332746,27.991937139255903
649,3,95.38074947823878,28.172100612035734
4015,3,95.40303055735144,28.250623887109533
1928,3,95.40484922843177,28.257044025920113
696,3,95.45782430025018,28.444239874174844
308,3,95.47641521040572,28.5102097689917
579,2,95.51894643819932,28.663035068599672
1185,3,95.52105470602737,28.6706518705761
3066,3,95.55045764686649,28.777325902531008
841,2,95.5987576714867,28.954987574064216
235,2,95.62265567322208,29.043197261762128
1398,3,95.6348208538399,29.088176651871557
4426,3,95.63787037872116,29.09962188004332
4150,3,95.65574981969696,29.166730703411115
3470,3,95.65816481307179,29.175866262331912
3980,3,95.66007775177383,29.183137041366425
2938,3,95.69916626615378,29.332229579764984
2489,3,95.70136558168218,29.340664015867063
4228,3,95.72127947497198,29.417553158912607
814,3,95.72396603674439,29.427972690139814
2083,2,95.72420669065102,29.4289116229516
1925,3,95.75391157147538,29.54503048148246
4420,3,95.86557590061187,29.982056016611157
2765,3,95.93134915444728,30.2395939972912
1565,2,95.93462693271952,30.25245481634839
667,3,95.93682624824793,30.261356183466205
3135,3,95.95309848715947,30.327286312699474
2405,3,95.97884871633296,30.432331331761702
1243,3,95.98074653771225,30.44013448843343
1331,2,95.98346787335387,30.451342048554043
3949,2,95.99581521176488,30.502321395801168
3161,3,95.99811784370904,30.511900370137308
238,3,96.01201656891115,30.570103700155197
1465,2,96.0362781479463,30.672296511700857
1351,3,96.03910398603409,30.684259849795342
1214,3,96.04732244670899,30.71915591485898
353,3,96.04921963998953,30.727215946070842
4471,3,96.10144643391219,30.9492135864745
2421,3,96.10167187522008,30.95017782036486
3929,3,96.11421395812873,31.004684646478182
859,3,96.11643314856022,31.01448099153447
2310,3,96.15914183636423,31.20312842434785
1815,3,96.16079271590895,31.21047246143793
4034,3,96.162900983737,31.21990119363552
947,3,96.19215187631153,31.350954183759548
4361,3,96.25269876974,31.623313336180225
3767,2,96.2551074290746,31.6341589549337
1235,3,96.25530772332624,31.635064086362075
3947,3,96.25723836483037,31.64380819361216
2089,3,96.26035274770179,31.65797370464336
3855,3,96.26156166282829,31.66355609568478
1148,3,96.27121179893966,31.708119569121223
4147,3,96.38013438978051,32.2140295729293
2379,3,96.40772137358312,32.34339430138638
3423,3,96.445527133489,32.521404493712005
3690,3,96.4474064020351,32.53029916980225
3324,3,96.46402253663692,32.609118734799196
2964,3,96.4905794353222,32.735560748172986
706,3,96.49299442869702,32.74711326531005
167,3,96.50196265420506,32.79002271509757
1189,3,96.51885153406525,32.870965377240125
4401,2,96.5209598018933,32.88116441922922
4466,2,96.57511039705973,33.14765961851791
328,3,96.57847130726094,33.16420572665422
1315,3,96.62274686626604,33.38457867351668
650,3,96.6229832110908,33.38576189063669
4156,3,96.62552096352506,33.398579919746886
1809,3,96.63197175088504,33.43117347000956
2474,3,96.64448469174322,33.494917565035706
4397,3,96.64742656442881,33.510013909520225
2924,3,96.6665404760027,33.6086653996877
3028,3,96.69192460534173,33.74019937157408
752,3,96.72431653436965,33.90855589367554
194,3,96.7343772437158,33.960936773110944
4473,3,96.74840885079148,34.03404203799748
1784,3,96.77379298013051,34.16644376872616
3572,2,96.83105646964874,34.46514735279427
1746,3,96.83369609338146,34.478980736079066
2101,3,96.88165431027792,34.730516451959026
983,3,96.89624540424433,34.807188648533085
1596,3,96.89865406357893,34.819847919531036
58,3,96.91724497373446,34.91791636185132
2354,3,96.94728415809479,35.07731437334966
3655,3,96.94982191052905,35.09086525100374
2494,3,96.94997711632647,35.09169901660507
147,3,96.95017510770911,35.09277861003219
232,2,96.96297806956011,35.16267054999402
163,3,96.9685421145547,35.19308871762153
66,1,96.96884380764394,35.194747493362804
1651,3,96.9702338726407,35.20239145549133
1375,3,96.98175423332131,35.266220631040085
733,3,96.98425261062084,35.280113920303194
3516,3,96.98729849000428,35.29715321127295
2807,3,96.98746843079901,35.298107898281245
1140,3,97.00406069776429,35.391469622077004
2362,3,97.02774485968351,35.52480627081459
104,2,97.03780556902966,35.58163963813565
526,3,97.06318969836869,35.727799913666686
2175,2,97.09347933874928,35.90314590735183
2648,3,97.10751094582496,35.98567154777962
1773,1,97.10769971712254,35.98679278511383
3689,3,97.10782807096065,35.9875553263188
3197,3,97.11023673029526,36.00189888870221
4167,3,97.11696538447528,36.042161411418995
4040,3,97.15486035489295,36.26901041032381
887,3,97.18514999527353,36.45041667218696
645,3,97.18539651495412,36.451907727399615
3111,3,97.19553972513162,36.514450870876516
4408,3,97.19581856370974,36.51618404888031
1615,3,97.19918798815581,36.53725215873217
2306,3,97.20138730368421,36.551025476154116
3598,3,97.20360420473423,36.56510321246794
4479,3,97.20542287581458,36.57668346148505
1100,3,97.20796142296957,36.59289664804456
4200,3,97.22090848025827,36.67602151047647
1556,3,97.22823450530538,36.7232230207869
920,3,97.23645296598028,36.77628006305366
2358,3,97.26182040244336,36.940760560786515
858,3,97.26476227512896,36.96001311083019
3379,3,97.26717093446356,36.975880942832916
52,2,97.29180484670078,37.13824579238827
4044,3,97.29399034590537,37.15268909730192
1602,3,97.31058261287063,37.26265875189791
1405,3,97.3138573442349,37.28448841667058
1174,3,97.31415825980147,37.286495801600694
322,3,97.42582258893795,38.03377380546746
1050,3,97.42764203889126,38.04602764312232
652,3,97.53930636802775,38.79814251160613
1151,3,97.54266727822895,38.820785540855454
1550,3,97.54656642147138,38.84735636386124
2383,3,97.54962367176034,38.86826516718639
2123,3,97.55078990878962,38.87629530113274
2559,3,97.56306627259454,38.96086405568222
4234,3,97.5661235228835,38.98206494362822
966,3,97.67778785201997,39.757053209273
1867,3,97.67989611984802,39.771713557839654
4181,3,97.68011700555455,39.77326240674888
3987,3,97.69870791571009,39.90395725607828
1136,3,97.72108939267233,40.065547084817624
3348,2,97.72362714510659,40.08389712105893
2974,3,97.72748078908694,40.111763694943484
4087,3,97.73064271556066,40.134809070172146
2305,2,97.74454144076277,40.23659300314973
2468,3,97.75786626420565,40.334761474797645
2507,3,97.75803280547014,40.33599443337589
4387,3,97.76067242920286,40.35553760468031
1362,2,97.7748534071911,40.462469694583014
326,3,97.80081995361417,40.65869122430898
4206,3,97.80295186125207,40.67489731532555
2584,3,97.83909167997815,40.95061050011463
679,3,97.83926162077289,40.951915702864035
2706,3,97.84159186730292,40.97005039621365
732,2,97.85552776678227,41.0791836137933
1394,3,97.85889719122835,41.106001122377506
599,3,97.86143573838335,41.12631097754362
155,3,97.86384439771795,41.1456609351818
740,1,97.87334553974887,41.22261805396491
3353,2,97.88991767884345,41.35773385022359
3896,3,97.92420996431318,41.638542380971124
611,3,97.9268965260856,41.66080158550874
3889,2,97.92977189956072,41.684640688361625
2124,3,97.93332992927407,41.71418595926387
1382,3,97.94992219623933,41.85236832595147
2347,3,97.95203046406738,41.8699744992351
3049,3,97.95224432766845,41.87176231443055
3761,3,97.95417496917257,41.88796323266559
1256,3,97.95591429391972,41.90259327107157
345,2,97.95617176841104,41.90478100915932
2845,3,97.95789375833931,41.91942324841973
2937,2,97.95956345115702,41.933636572243216
3645,3,97.97815436131256,42.09321364193394
4055,3,97.98042503850482,42.11284335415014
4134,3,97.9806715581854,42.11498322263139
781,3,97.98092617166184,42.117205750989505
934,2,97.98356579539454,42.1402989880412
3715,3,97.98381231507514,42.14248232364053
1942,3,98.00617996764068,42.34135017431462
2070,3,98.00871772007494,42.364106936002074
4372,3,98.02038021230818,42.468840013612194
1710,3,98.0467517465486,42.70812064162943
1664,3,98.05005202874646,42.73817304227565
511,3,98.05863973788597,42.81733672155254
717,3,98.06057037939009,42.83515762392825
119,3,98.07106462942421,42.932231708728544
791,3,98.09644875876326,43.16772547349908
25,3,98.09662892815514,43.16939970241053
802,3,98.1132211951204,43.323867661447515
4526,3,98.1251995634972,43.43559450238812
1157,3,98.1294467009595,43.47531127865217
3165,3,98.13211601177566,43.50037175425693
4403,2,98.13232465534226,43.50233156814542
595,3,98.15296601189858,43.696285919192704
1984,2,98.16065607596398,43.76924773133279
416,3,98.16370560084525,43.79819017973413
3019,3,98.17703042428812,43.92471416999529
550,2,98.17718446200321,43.9261929036799
634,3,98.1894934818918,44.04528613179674
182,2,98.19182372842184,44.06784764443471
2389,3,98.19402304395024,44.089166210937144
2942,2,98.19423822213352,44.091257028723504
4424,3,98.20641618041059,44.211121741093294
1161,3,98.20662322658697,44.21318382932897
2097,3,98.22521413674251,44.39923415203164
2621,3,98.22745250108767,44.42187261070163
1718,3,98.25774214146826,44.73725697238153
1342,3,98.27233323543466,44.889767979222476
842,2,98.29229470801192,45.098765208034266
4442,3,98.31877557347416,45.376939271288485
4111,3,98.32165094694928,45.40735895982471
2532,3,98.35192232618047,45.73278745867949
2857,3,98.35403059400852,45.75552786099457
1803,3,98.36442666616755,45.867867890606874
1818,3,98.39469804539874,46.19598604863302
3651,3,98.39721064682044,46.22341569066179
1384,3,98.39974919397545,46.2513481096033
3749,3,98.39996486985987,46.253723390339424
558,2,98.40011436751541,46.25537128707987
787,3,98.4043615049777,46.302301271800765
547,3,98.4052450709715,46.312132429795646
4317,3,98.408812212348,46.35200941575627
1143,3,98.42508445125954,46.534055442461224
2390,3,98.4252494051265,46.53590200160874
2392,2,98.42540116471888,46.5376030919274
3526,3,98.427331806223,46.55952940263402
741,2,98.42965392467167,46.58596250984588
2733,3,98.44829418974255,46.7992381024642
2234,3,98.44849957431056,46.80159053738676
2503,3,98.47750099087476,47.13466722738474
1155,3,98.50398185633699,47.44015366226874
3800,3,98.52646092303736,47.70084278756228
1855,3,98.54865410362589,47.96380187180779
2946,3,98.57149938384141,48.23723317127834
1105,3,98.57180068380515,48.24089908963927
912,3,98.59529694678972,48.53002728691718
888,3,98.59829615652728,48.56711149098455
2511,3,98.61406364457162,48.76239273025512
474,2,98.72572797370809,50.146700370030096
2460,3,98.74175853378048,50.346282785812804
2674,3,98.76084785059685,50.58521874679766
1920,2,98.76104635004256,50.587716497914016
2750,3,98.76356536611591,50.62014476576906
2338,3,98.76757706537369,50.67215162142714
4092,3,98.76978840477925,50.70092083115746
1122,3,98.77219706411385,50.73236059032361
3578,3,98.78609578931597,50.914126901738356
2288,3,98.78636433063913,50.91767332330402
4281,3,98.78888334671248,50.95117233585239
3740,3,98.79182521939806,50.990305431378665
370,3,98.79208122569459,50.9937157108195
2690,3,98.79389989677492,51.01826443169788
2300,2,98.79416843809808,51.021897798571544
2436,3,98.79657709743269,51.054579291973326
1508,3,98.79659504823682,51.05482291745218
839,3,98.79680209441321,51.057636752424294
3024,3,98.81339436137849,51.28391731498081
3744,3,98.81591337745182,51.318504068170014
3730,3,98.82757586968506,51.479572158074404
1150,2,98.85316136594537,51.834244331456816
892,3,98.85334928052576,51.8368588073595
3391,3,98.8535192213205,51.839226995817825
1278,3,98.8559278806551,51.8734361174542
1314,3,98.87679840068803,52.1728079758662
3818,3,98.89328365321013,52.41057595342373
4112,2,98.8934252371057,52.41261864927112
3629,3,98.9133391303955,52.701493063666724
510,3,98.92269381877837,52.838308867694174
1266,2,98.93238368294008,52.980187162767535
3178,3,98.9325506373805,52.98264156249195
1057,3,98.9349592967151,53.01855707736909
23,3,98.93511527904609,53.020891124475476
2473,3,98.94551135120511,53.17659237361856
1967,3,98.94802395262681,53.214362916778555
1706,3,98.96281447948874,53.43976765865356
635,3,98.9642045444855,53.46108890902431
3804,3,98.97617490987417,53.64469733654804
4286,3,98.98018660913195,53.706397847131186
4164,3,98.99505503040768,53.93571164912612
2721,3,98.99523636076904,53.93852005090596
